0,1,880.80,642.18,58.70,56.41,0.81,0
1,1,882.32,640.43,59.15,56.85,0.82,0
2,1,881.29,638.45,60.42,58.10,0.80,0
3,1,881.56,635.33,62.63,60.24,0.80,0
4,1,881.97,634.32,61.90,59.53,0.82,0
5,1,880.53,631.70,60.96,58.88,0.70,0
6,1,881.81,628.36,58.64,56.86,0.79,0
7,1,883.83,624.07,59.31,57.54,0.86,0
8,1,882.71,619.65,58.66,57.07,0.80,0
9,1,882.85,616.94,57.89,56.44,0.82,0
10,1,882.40,612.27,61.53,59.90,0.77,0
11,1,882.76,609.47,60.61,59.00,0.70,0
12,1,881.98,607.24,58.66,57.36,0.72,0
13,1,883.12,599.30,58.62,57.35,0.87,0
14,1,882.78,592.81,58.69,57.37,0.81,0
15,1,881.03,586.80,61.49,59.86,0.76,0
16,1,880.31,582.30,59.60,58.25,0.75,0
17,1,880.85,578.93,58.12,57.06,0.79,0
18,1,880.87,575.64,59.50,58.71,0.76,0
18,2,1531.11,701.70,87.98,86.49,0.60,0
19,1,880.48,573.46,59.50,59.05,0.77,0
20,1,880.75,572.72,59.22,58.93,0.83,0
21,1,880.42,571.36,59.04,58.96,0.86,0
22,1,880.25,570.38,58.31,58.54,0.85,0
23,1,879.82,569.10,58.43,58.88,0.82,0
24,1,876.87,566.83,60.26,60.66,0.80,0
25,1,875.56,565.09,59.84,59.81,0.80,0
26,1,874.74,563.28,59.58,59.10,0.58,0
27,1,874.05,562.76,59.48,58.73,0.72,0
28,1,872.90,562.36,59.92,59.01,0.77,0
29,1,872.49,560.18,60.39,59.30,0.73,0
30,1,871.71,556.95,61.47,60.81,0.68,0
31,1,870.48,553.54,61.80,61.49,0.79,0
32,1,871.14,552.60,59.90,59.80,0.80,0
33,1,870.98,550.32,59.37,59.31,0.82,0
34,1,870.77,549.67,59.24,59.26,0.83,0
35,1,869.89,549.07,59.29,59.32,0.86,0
36,1,869.10,548.33,59.15,59.22,0.88,0
37,1,868.58,547.07,59.29,59.33,0.89,0
38,1,868.22,546.80,59.31,59.45,0.90,0
39,1,867.77,546.81,59.14,59.56,0.90,0
39,4,1515.52,667.13,96.50,78.64,0.56,0
