4,3,803.98,516.34,37.39,38.91,0.62,0
5,3,799.30,516.78,38.87,40.49,0.35,0
6,3,793.69,514.14,39.54,41.28,0.32,0
7,3,789.87,512.98,41.20,43.22,0.53,0
8,3,787.88,512.64,40.16,42.22,0.46,0
8,5,878.52,431.08,32.18,37.84,0.35,0
9,3,783.43,511.36,41.03,43.44,0.36,0
10,3,781.01,510.79,40.29,42.99,0.65,0
11,3,779.37,511.06,38.92,41.80,0.69,0
12,3,774.62,509.15,39.99,43.29,0.46,0
13,3,773.46,506.16,39.42,42.80,0.54,0
15,7,863.12,415.71,34.19,36.84,0.38,0
28,24,711.94,442.66,37.05,41.61,0.61,0
29,24,704.83,439.06,39.60,44.58,0.47,0
30,24,698.39,438.27,39.08,44.05,0.38,0
31,24,688.67,438.94,36.73,41.50,0.68,0
32,24,675.97,434.42,38.77,43.91,0.36,0
33,24,664.90,432.12,39.18,44.44,0.65,0
34,24,655.04,431.16,38.79,43.86,0.49,0
35,24,644.47,430.17,39.63,44.77,0.65,0
36,24,633.94,428.53,40.77,46.24,0.55,0
37,24,623.62,428.11,40.39,46.10,0.37,0
38,24,613.25,427.23,39.47,45.06,0.70,0
39,24,603.54,425.97,40.50,46.13,0.36,0
40,24,594.32,425.82,40.30,45.63,0.64,0
41,24,583.36,426.36,40.04,45.03,0.61,0
42,24,571.44,426.36,40.46,45.30,0.54,0
43,24,560.67,426.28,40.68,45.39,0.69,0
44,24,551.63,425.19,42.08,47.22,0.38,0
45,24,544.49,424.82,42.09,47.09,0.58,0
46,24,538.44,425.85,41.78,46.92,0.69,0
47,24,532.65,425.79,41.54,46.54,0.65,0
48,24,526.35,425.02,41.99,47.12,0.53,0
49,24,522.16,425.03,40.94,45.85,0.62,0
50,24,519.54,424.38,41.01,45.65,0.55,0
51,24,516.74,425.85,41.59,46.08,0.49,0
52,24,512.16,427.14,41.78,46.30,0.75,0
53,24,509.46,427.02,42.84,47.46,0.76,0
54,24,508.61,428.40,41.92,46.46,0.69,0
54,40,612.00,343.39,36.95,39.57,0.38,0
55,24,507.69,430.10,40.32,44.50,0.66,0
56,24,503.18,430.57,40.98,45.16,0.61,0
57,24,500.70,433.15,41.22,45.37,0.66,0
58,24,497.00,433.87,43.40,47.83,0.78,0
59,24,493.51,435.57,42.76,47.18,0.75,0
60,24,488.99,437.31,42.48,46.92,0.79,0
61,24,486.79,438.91,41.62,45.89,0.78,0
62,24,484.08,440.11,42.36,46.89,0.71,0
63,24,481.11,440.36,44.63,49.52,0.72,0
64,24,479.18,440.85,44.71,49.25,0.60,0
65,24,478.14,443.03,43.04,47.63,0.55,0
65,44,234.72,267.64,54.79,55.35,0.37,0
66,24,475.02,444.63,41.62,46.10,0.47,0
66,45,576.38,354.99,37.36,45.37,0.42,0
67,24,471.19,444.97,42.70,47.31,0.48,0
67,45,573.20,356.70,36.04,43.72,0.50,0
68,24,469.88,446.15,42.89,47.51,0.68,0
68,45,570.10,356.87,36.35,44.05,0.43,0
69,24,465.04,447.62,42.90,47.44,0.69,0
70,24,462.78,449.70,40.63,44.63,0.76,0
70,45,564.18,359.58,35.69,43.04,0.27,0
71,24,460.29,449.62,41.71,45.59,0.77,0
71,45,560.36,360.30,36.69,43.91,0.36,0
72,24,456.51,450.20,41.21,44.92,0.63,0
72,45,558.16,360.77,36.05,42.82,0.51,0
73,24,454.45,450.43,42.15,45.76,0.67,0
73,45,556.79,361.60,36.90,43.55,0.52,0
74,24,451.61,451.66,42.59,46.22,0.77,0
74,45,557.07,363.71,35.75,41.72,0.42,0
75,24,444.98,452.61,43.95,47.77,0.66,0
76,24,443.42,454.82,44.76,48.77,0.79,0
76,45,548.49,366.26,36.36,42.36,0.37,0
77,24,443.73,458.52,43.53,47.48,0.71,0
77,45,547.26,368.10,37.05,42.87,0.26,0
78,24,440.48,461.38,43.46,47.43,0.78,0
79,24,436.29,462.42,46.13,50.63,0.69,0
80,24,436.76,466.54,43.28,47.18,0.55,0
81,24,436.52,471.67,41.88,45.77,0.67,0
82,24,436.22,475.33,42.76,46.67,0.81,0
83,24,436.14,478.56,43.94,47.69,0.68,0
84,24,437.22,481.96,42.93,46.63,0.63,0
85,24,440.85,484.12,42.68,46.55,0.68,0
