61,3,696.49,400.56,54.97,52.87,0.48,0
62,3,696.61,400.52,55.42,52.69,0.57,0
63,3,698.72,400.82,53.74,53.41,0.47,0
64,3,699.40,400.56,53.46,54.05,0.49,0
65,3,700.74,400.56,52.74,53.08,0.62,0
68,3,698.63,407.08,56.54,51.14,0.73,0
70,3,697.22,408.49,56.69,53.84,0.52,0
71,3,697.82,409.12,56.08,54.24,0.73,0
73,3,699.34,409.22,56.36,54.51,0.35,0
74,3,699.93,408.79,56.50,55.49,0.28,0
86,3,704.11,409.68,57.27,57.40,0.51,0
87,3,706.96,409.38,55.26,57.24,0.61,0
88,3,708.91,408.56,55.66,57.28,0.51,0
93,3,719.17,406.04,56.64,55.78,0.26,0
96,5,2.07,478.19,34.03,35.70,0.38,0
97,5,2.23,477.56,34.70,36.37,0.44,0
98,5,2.06,477.85,35.82,36.64,0.49,0
98,3,735.71,402.51,56.67,58.16,0.36,0
99,5,8.14,481.04,32.60,33.89,0.34,0
100,3,741.32,401.96,57.34,59.55,0.42,0
123,3,790.20,349.17,58.75,59.15,0.40,0
127,3,794.72,310.09,61.31,61.40,0.61,0
151,3,847.11,262.72,64.97,63.43,0.27,0
160,3,894.02,239.54,66.70,64.03,0.49,0
181,14,166.59,264.69,34.96,39.89,0.60,0
182,14,165.86,264.29,34.99,40.78,0.42,0
183,14,166.46,265.10,35.01,40.12,0.47,0
184,14,167.83,265.07,34.87,38.96,0.63,0
185,14,167.61,263.27,35.61,39.06,0.41,0
191,14,170.84,244.77,32.47,39.76,0.27,0
192,14,171.30,237.65,32.47,39.70,0.31,0
194,14,168.15,238.72,33.91,38.30,0.41,0
208,14,158.53,316.67,30.95,44.52,0.32,0
211,14,150.46,350.07,30.04,37.90,0.41,0
212,14,148.80,358.71,30.47,37.36,0.56,0
213,14,146.18,365.72,31.45,41.47,0.34,0
214,14,142.34,377.42,31.05,42.68,0.35,0
215,14,140.57,389.49,29.77,38.59,0.56,0
216,14,137.52,393.26,29.34,40.90,0.43,0
217,14,133.58,398.71,28.50,40.51,0.36,0
219,14,125.37,412.60,29.65,37.99,0.34,0
220,14,122.86,418.54,29.99,37.49,0.39,0
221,14,120.34,422.46,30.93,37.39,0.58,0
222,14,117.76,425.65,30.44,39.79,0.35,0
223,14,115.31,425.30,30.34,41.12,0.48,0
224,14,110.20,427.82,29.59,40.53,0.32,0
226,14,102.70,441.08,29.28,37.43,0.53,0
227,14,102.71,445.49,31.29,36.06,0.46,0
228,14,96.65,444.84,32.27,35.63,0.34,0
229,14,89.89,445.58,32.76,39.62,0.30,0
230,14,84.84,446.87,31.56,41.47,0.33,0
232,14,82.68,457.11,31.05,40.28,0.64,0
233,14,78.38,462.33,31.50,40.90,0.44,0
234,14,76.07,467.44,31.97,38.92,0.49,0
235,14,72.46,479.09,31.85,38.50,0.75,0
236,14,70.40,481.61,32.62,40.70,0.53,0
237,14,69.92,485.18,33.31,41.65,0.43,0
238,14,68.07,488.63,32.89,40.76,0.53,0
239,14,64.64,489.39,32.01,39.96,0.66,0
240,14,59.63,491.09,32.11,40.79,0.60,0
241,14,59.33,492.45,31.46,41.31,0.47,0
242,14,60.06,491.05,31.47,42.13,0.58,0
243,14,58.88,490.15,32.46,42.07,0.49,0
244,14,56.12,489.83,31.25,39.50,0.35,0
245,14,60.08,486.36,30.61,41.85,0.64,0
246,14,65.01,486.54,30.53,41.48,0.70,0
246,31,895.17,357.06,75.08,75.21,0.48,0
247,14,65.11,488.21,30.74,41.91,0.55,0
247,31,895.43,359.01,77.13,77.80,0.42,0
248,14,66.73,490.39,30.64,39.45,0.44,0
249,14,67.56,491.30,31.86,39.33,0.62,0
250,14,68.78,492.03,32.50,40.21,0.26,0
252,14,72.34,496.98,32.76,39.49,0.43,0
253,14,78.12,507.45,32.06,39.00,0.70,0
253,31,914.92,383.03,72.25,74.38,0.56,0
254,14,82.60,514.74,32.61,40.39,0.69,0
254,31,921.56,394.08,70.73,72.05,0.69,0
255,14,78.77,519.96,32.24,39.62,0.33,0
255,31,926.55,397.16,71.79,73.03,0.83,0
255,33,584.92,508.83,30.44,45.43,0.54,0
256,14,77.84,525.25,31.93,38.16,0.31,0
256,31,927.52,401.94,71.42,75.32,0.74,0
256,33,584.52,511.20,31.62,43.06,0.51,0
256,34,848.81,452.07,41.47,28.87,0.54,0
257,14,84.60,529.75,31.60,39.01,0.71,0
257,33,586.33,517.68,33.83,34.25,0.47,0
257,34,850.75,457.83,39.35,27.30,0.27,0
258,14,90.40,534.97,32.56,39.66,0.41,0
258,34,847.94,463.47,45.79,27.03,0.46,0
259,14,91.76,542.36,31.58,38.99,0.69,0
259,31,938.44,422.01,68.47,72.40,0.29,0
260,14,93.54,550.46,31.91,38.85,0.82,0
261,14,97.07,555.66,31.70,39.87,0.76,0
261,33,598.73,542.61,32.11,32.77,0.50,0
261,34,855.98,484.14,49.21,28.82,0.37,0
261,31,944.02,431.84,73.08,77.08,0.77,0
262,14,101.80,562.59,30.60,37.87,0.65,0
262,31,947.63,436.21,71.52,76.54,0.32,0
263,14,107.41,566.67,30.74,39.43,0.68,0
263,31,952.52,440.31,71.40,75.22,0.67,0
264,14,109.81,572.84,30.11,39.03,0.57,0
264,31,956.31,444.92,72.22,75.56,0.87,0
264,34,872.71,497.21,45.13,30.61,0.41,0
265,14,113.46,580.69,30.98,39.58,0.43,0
265,34,877.74,501.72,45.27,30.75,0.34,0
265,33,617.11,564.77,30.34,31.55,0.34,0
266,14,117.45,587.88,32.68,39.24,0.68,0
266,34,880.02,509.10,46.76,27.96,0.50,0
267,14,120.09,594.57,32.24,39.88,0.70,0
267,34,882.16,515.16,47.97,27.26,0.37,0
267,33,622.44,579.57,31.14,49.40,0.63,0
268,14,124.26,602.99,31.69,37.87,0.68,0
268,33,626.55,584.77,31.39,48.16,0.55,0
268,31,968.11,466.99,77.07,79.05,0.56,0
269,14,131.15,604.74,30.54,39.13,0.67,0
