9,1,781.64,513.02,45.33,42.74,0.56,0
10,1,779.70,512.03,45.29,42.85,0.56,0
11,1,778.00,511.96,44.36,42.17,0.48,0
13,1,772.03,507.13,45.82,43.99,0.52,0
14,1,769.18,504.38,44.87,43.58,0.42,0
15,1,768.02,500.92,43.91,43.11,0.41,0
31,8,689.10,438.40,37.21,43.57,0.71,0
32,8,677.06,435.52,38.82,45.45,0.49,0
33,8,666.84,432.58,40.08,46.88,0.51,0
35,8,644.66,430.22,41.21,48.23,0.53,0
37,8,624.16,429.55,39.91,46.67,0.40,0
38,8,611.73,426.68,41.37,48.30,0.61,0
39,8,600.66,426.50,40.88,47.66,0.68,0
40,8,591.88,426.00,41.19,47.79,0.59,0
41,8,582.06,427.35,38.96,44.97,0.45,0
42,8,570.51,426.44,40.58,46.72,0.50,0
43,8,560.79,425.89,41.04,47.06,0.45,0
44,8,550.93,426.53,41.46,47.40,0.71,0
45,8,544.13,425.86,41.55,47.36,0.71,0
46,8,537.66,425.83,41.84,47.60,0.77,0
47,8,532.52,426.43,40.97,46.66,0.62,0
48,8,526.49,426.48,40.86,46.42,0.76,0
49,8,522.71,425.71,40.74,46.27,0.70,0
50,8,519.94,425.23,40.86,46.19,0.68,0
51,8,516.23,425.92,43.03,48.60,0.39,0
52,8,512.38,426.71,42.97,48.50,0.56,0
53,8,510.59,426.89,42.98,48.51,0.63,0
54,8,510.14,428.41,41.95,47.35,0.34,0
55,8,506.27,429.68,41.20,46.51,0.34,0
56,8,502.09,430.48,41.93,47.03,0.54,0
58,8,497.15,433.58,42.23,47.26,0.50,0
59,8,493.98,435.12,43.26,48.07,0.46,0
61,8,487.76,438.21,42.63,47.18,0.52,0
62,8,485.08,440.77,42.76,47.44,0.48,0
63,8,481.95,441.81,42.70,47.40,0.38,0
64,8,480.19,442.36,42.31,46.87,0.30,0
65,8,479.37,445.35,40.01,44.04,0.49,0
66,8,475.53,446.32,40.93,45.10,0.49,0
67,8,470.65,445.75,43.36,47.33,0.76,0
68,8,468.74,446.60,43.01,46.49,0.75,0
69,8,465.00,448.54,42.48,45.87,0.28,0
70,8,462.14,449.18,41.28,44.54,0.27,0
71,8,458.91,449.90,41.61,44.68,0.59,0
72,8,455.06,451.34,41.19,44.14,0.76,0
73,8,452.69,451.97,42.28,45.28,0.78,0
74,8,450.90,452.74,43.25,46.50,0.71,0
75,8,444.59,453.78,44.79,48.35,0.74,0
76,8,443.12,455.45,45.72,49.50,0.65,0
76,12,548.71,364.58,35.78,45.67,0.40,0
77,8,442.89,458.82,45.11,48.76,0.62,0
78,8,440.14,461.15,45.10,48.82,0.59,0
79,8,437.89,463.57,45.04,48.72,0.40,0
80,8,437.68,468.01,42.92,46.16,0.43,0
82,8,435.45,475.04,43.77,47.30,0.58,0
83,8,436.02,479.96,44.03,47.10,0.69,0
84,8,437.36,483.51,43.52,46.31,0.28,0
86,8,446.78,485.33,44.84,47.91,0.58,0
87,8,454.31,487.59,45.70,49.29,0.46,0
88,8,464.98,490.79,44.68,47.62,0.71,0
91,8,486.52,497.85,46.41,49.84,0.75,0
92,8,494.12,500.08,45.84,49.40,0.80,0
93,8,502.72,501.95,45.17,48.29,0.68,0
94,8,513.80,501.81,45.94,49.01,0.78,0
95,8,524.30,503.75,44.42,47.33,0.60,0
96,8,535.36,503.27,45.41,48.33,0.74,0
97,8,545.35,503.40,45.52,48.57,0.64,0
98,8,552.81,503.99,45.47,48.21,0.65,0
99,8,557.93,504.71,44.76,47.53,0.63,0
100,8,561.21,504.14,45.14,47.88,0.39,0
101,8,563.40,503.65,44.85,47.58,0.74,0
102,8,564.33,503.48,45.07,47.80,0.79,0
103,8,563.73,503.07,44.97,47.67,0.77,0
104,8,563.05,502.68,45.34,48.09,0.80,0
105,8,562.61,502.52,45.10,47.80,0.77,0
106,8,561.79,502.69,44.85,47.50,0.70,0
107,8,560.68,502.85,45.18,47.90,0.60,0
108,8,559.06,502.76,44.88,47.89,0.47,0
109,8,559.08,503.08,44.68,47.79,0.52,0
110,8,558.41,504.17,44.83,48.12,0.31,0
111,8,554.75,504.11,46.58,49.94,0.59,0
112,8,554.70,504.65,46.04,49.45,0.48,0
113,8,554.93,505.21,46.16,49.66,0.49,0
114,8,553.81,505.18,47.03,50.65,0.54,0
119,8,549.11,508.31,45.03,48.75,0.36,0
120,8,548.50,508.91,43.78,47.44,0.50,0
