0,1,38.43,448.33,54.86,48.75,0.69,0
1,1,37.54,446.71,57.37,50.59,0.74,0
2,1,36.98,445.61,59.03,51.72,0.74,0
3,1,37.14,445.39,59.81,51.66,0.71,0
4,1,38.20,445.24,59.10,51.88,0.61,0
6,1,42.02,443.48,58.56,54.32,0.27,0
7,1,45.20,444.05,56.28,53.98,0.40,0
8,1,46.77,443.99,57.04,54.56,0.35,0
9,1,47.43,442.42,58.69,56.40,0.53,0
10,1,46.99,442.33,60.16,55.31,0.77,0
10,4,646.67,442.47,32.59,43.16,0.54,0
11,1,52.93,441.33,61.25,55.11,0.72,0
11,4,655.06,444.93,30.57,41.81,0.30,0
12,1,54.75,441.22,60.36,53.34,0.70,0
12,4,655.12,445.00,32.08,41.36,0.41,0
13,1,56.92,441.62,58.89,50.52,0.68,0
13,4,656.20,446.23,32.98,38.80,0.36,0
15,1,65.38,441.59,59.60,52.06,0.48,0
15,4,660.56,446.77,32.33,39.41,0.35,0
16,1,69.65,441.43,58.47,51.37,0.68,0
16,4,662.64,445.74,33.74,38.85,0.48,0
17,1,72.17,440.94,59.21,52.24,0.80,0
17,4,665.30,444.19,32.66,39.82,0.28,0
18,1,74.88,439.70,59.71,53.99,0.78,0
19,1,78.48,439.60,57.89,52.67,0.76,0
20,1,82.51,440.42,55.74,49.15,0.74,0
21,1,87.67,440.60,52.90,48.31,0.56,0
22,1,93.39,439.78,52.06,48.59,0.68,0
22,4,681.59,440.45,32.14,40.68,0.40,0
23,1,97.88,438.30,53.26,49.83,0.85,0
23,4,684.76,440.23,32.62,39.63,0.48,0
24,1,101.59,437.51,54.34,51.79,0.83,0
25,1,106.38,438.17,53.65,48.29,0.65,0
25,10,693.70,483.80,30.11,37.24,0.37,0
26,1,112.24,438.63,51.61,47.07,0.47,0
26,10,697.92,482.92,29.85,35.58,0.50,0
26,4,694.51,434.99,35.56,43.94,0.43,0
27,1,119.66,438.16,50.91,46.51,0.44,0
27,10,699.94,480.41,33.10,38.49,0.31,0
27,4,699.93,435.90,34.23,43.59,0.35,0
28,1,124.74,436.30,53.01,49.15,0.73,0
28,10,703.57,479.38,33.94,39.03,0.35,0
28,4,704.99,436.63,34.48,41.62,0.52,0
29,1,128.41,435.31,54.23,50.28,0.76,0
29,10,708.99,478.58,33.11,39.04,0.63,0
29,4,707.66,434.91,36.16,42.20,0.64,0
30,1,135.21,436.36,51.58,47.63,0.66,0
31,1,142.80,435.36,51.84,47.72,0.59,0
31,10,719.33,477.88,32.60,39.69,0.67,0
31,4,717.92,433.40,34.35,42.13,0.50,0
32,1,153.05,434.63,53.02,48.20,0.40,0
32,10,727.98,477.88,34.06,39.21,0.34,0
32,4,728.34,434.32,34.36,41.21,0.56,0
33,1,159.82,434.07,50.41,47.44,0.70,0
33,10,732.99,477.09,32.76,38.47,0.43,0
33,4,730.40,432.68,36.74,42.80,0.66,0
34,1,166.38,433.27,51.27,48.22,0.47,0
34,10,738.48,477.04,32.27,36.83,0.48,0
35,1,171.57,430.88,52.65,49.03,0.70,0
35,10,743.18,475.45,32.02,40.04,0.36,0
36,1,173.24,430.26,54.84,50.21,0.50,0
36,10,745.98,475.53,32.03,38.89,0.59,0
36,4,742.70,429.18,35.81,44.44,0.38,0
37,1,176.09,429.14,57.84,50.93,0.79,0
37,10,747.48,475.58,33.18,40.64,0.45,0
37,4,747.01,429.20,35.10,44.46,0.53,0
38,1,179.74,430.04,57.17,49.22,0.81,0
38,10,748.39,475.00,35.33,43.04,0.29,0
38,4,749.93,431.13,35.05,41.64,0.44,0
39,1,185.79,431.19,52.34,48.32,0.76,0
39,10,753.48,476.25,33.58,38.62,0.36,0
39,4,754.27,432.35,33.17,40.84,0.60,0
40,1,189.04,431.17,51.43,47.12,0.36,0
40,10,757.59,476.16,32.74,37.37,0.52,0
40,4,755.87,431.72,35.18,42.02,0.72,0
41,1,194.00,429.52,51.97,48.16,0.78,0
42,1,196.15,429.32,52.45,48.33,0.79,0
43,1,197.60,429.00,53.23,49.57,0.63,0
43,10,766.19,473.91,32.59,38.99,0.41,0
